SID,EID,Mag,Rjb,logRjb,logVS_30,H,FM,FreI_  7,FreI_  8,FreI_  9,FreI_ 10,FreI_ 11,FreI_ 12,FreI_ 13,FreI_ 14,FreI_ 15,FreI_ 16,FreI_ 17,FreI_ 18,FreI_ 19,FreI_ 20,FreI_ 21,FreI_ 22,FreI_ 23,FreI_ 24,FreI_ 25,FreI_ 26,FreI_ 27,FreI_ 28,FreI_ 29,FreI_ 30,FreI_ 31,FreI_ 32,FreI_ 33,FreI_ 34,FreI_ 35,FreI_ 36,FreI_ 37,FreI_ 38,FreI_ 39,FreI_ 40,FreI_ 41,FreI_ 42,FreI_ 43,FreI_ 44,FreI_ 45,FreI_ 46,FreI_ 47,FreI_ 48,FreI_ 49,FreI_ 50,FreI_ 51,FreI_ 52,FreI_ 53,FreI_ 54,FreI_ 55,FreI_ 56,FreI_ 57,FreI_ 58,FreI_ 59,FreI_ 60,FreI_ 61,FreI_ 62,FreI_ 63,FreI_ 64,FreI_ 65,FreI_ 66,FreI_ 67,FreI_ 68,FreI_ 69,FreI_ 70,FreI_ 71,FreI_ 72,FreI_ 73,FreI_ 74,FreI_ 75,FreI_ 76,FreI_ 77,FreI_ 78,FreI_ 79,FreI_ 80,FreI_ 81,FreI_ 82,FreI_ 83,FreI_ 84,FreI_ 85,FreI_ 86,FreI_ 87,FreI_ 88,FreI_ 89,FreI_ 90,FreI_ 91,FreI_ 92,FreI_ 93,FreI_ 94,FreI_ 95,FreI_ 96,FreI_ 97,FreI_ 98,FreI_ 99,FreI_100,FreI_101,FreI_102,FreI_103,FreI_104,FreI_105,FreI_106,FreI_107,FreI_108,FreI_109,FreI_110,FreI_111,FreI_112,FreI_113,FreI_114,FreI_115,FreI_116,FreI_117,FreI_118,FreI_119,FreI_120,FreI_121,FreI_122,FreI_123,FreI_124,FreI_125,FreI_126,FreI_127,FreI_128
180.0,2453.0,6.62999988436699,208.42999756455418,5.339603044054704,6.074356971276095,10.60000019311905,2.0,-14.80098,-13.881758,-13.457276,-13.957039,-13.48833,-13.052054,-13.366403,-12.979977,-12.445557,-12.180523,-12.078432,-12.264927,-11.935043,-11.717406,-11.589315,-11.372664,-11.331006,-11.374258,-11.246481,-11.630957,-11.664995,-11.820624,-11.696147,-12.157578,-12.436221,-12.6182375,-12.6859045,-12.700329,-12.3823395,-12.421885,-12.830136,-12.906687,-12.989576,-13.234229,-13.216709,-13.458197,-13.357179,-13.656685,-13.855571,-14.355833,-14.734691,-14.683227,-14.749582,-14.634876,-14.883563,-14.943941,-14.773103,-15.103252,-15.10114,-14.8712225,-14.962522,-15.457493,-15.629651,-15.608548,-15.874298,-15.816354,-15.977914,-15.703106,-16.030848,-15.576857,-16.056465,-16.025944,-16.200602,-16.21596,-16.189203,-16.57871,-16.464777,-16.83544,-16.355537,-16.678913,-16.655045,-16.517488,-16.589073,-17.402412,-16.785027,-17.089968,-16.96673,-17.228258,-16.96991,-17.226974,-17.429098,-17.14592,-17.68251,-17.664297,-18.043085,-17.933489,-18.128963,-17.629505,-17.6845,-17.698957,-17.918432,-17.864841,-18.218864,-18.214184,-18.251156,-18.371172,-18.202435,-18.257292,-18.479498,-19.055586,-18.397251,-18.90531,-18.655209,-18.525154,-18.54265,-18.559956,-18.738716,-19.256653,-18.956562,-19.134169,-19.122417,-19.178867,-19.053116,-18.630453,-19.788342,-19.866222,-19.211649,-19.385826,-19.387613,-19.803959,-19.749733,-19.872606
1015.0,100562.0,4.18000002771616,50.31999928459525,3.9184025644006715,6.461061832367074,11.151000069379808,2.0,-19.698214,-19.362843,-18.694643,-19.108799,-19.512684,-18.639929,-18.823416,-18.986572,-18.553118,-18.149736,-18.20437,-17.85894,-17.980576,-17.822832,-17.222132,-17.869493,-18.482845,-18.35579,-17.981583,-17.999306,-18.27972,-17.722616,-17.993708,-17.616568,-16.739792,-16.834187,-16.668777,-17.080067,-17.127926,-17.11014,-16.964548,-16.722624,-16.88302,-16.861042,-16.56328,-16.71554,-16.799307,-16.822006,-16.593847,-16.684488,-16.796482,-16.916159,-16.769613,-16.914963,-16.808548,-16.910572,-16.888,-17.005129,-17.27399,-17.033215,-17.009933,-17.02523,-17.07937,-17.308355,-17.267157,-17.32531,-17.651386,-17.412298,-17.986914,-18.213291,-17.687593,-18.334938,-18.232191,-18.209799,-18.176182,-18.276133,-17.983337,-17.718575,-18.15654,-18.391603,-18.128075,-18.5601,-18.774584,-18.490578,-19.09321,-18.52066,-18.559956,-18.702667,-19.15869,-18.872076,-18.889502,-18.666637,-18.87369,-19.227516,-18.652266,-19.143675,-18.89613,-18.36131,-19.174816,-18.963879,-19.20734,-19.428343,-19.444422,-19.700106,-19.871262,-19.827248,-19.990925,-19.404554,-19.295475,-20.306444,-19.892538,-20.237394,-20.154007,-20.217215,-20.117437,-20.754278,-20.234026,-20.691048,-20.430586,-21.138027,-20.958422,-20.878046,-20.849152,-21.905783,-21.024612,-21.1652,-20.831665,-21.227528,-20.721594,-21.771374,-20.805721,-21.12116
1049.0,100067.0,3.999999996423721,69.23999669760465,4.237578637959809,5.997943466052038,14.028999946117402,0.0,-18.726122,-19.431423,-19.749683,-18.316235,-18.374947,-18.275156,-17.963346,-17.342571,-17.154491,-16.88866,-16.700697,-16.738665,-16.846373,-16.245344,-16.214527,-16.357197,-16.061314,-15.335807,-15.695366,-16.510887,-16.552065,-16.300209,-16.472107,-16.442877,-16.333315,-16.023129,-15.736644,-15.748903,-15.930752,-15.794655,-16.03495,-16.556534,-16.277918,-16.034697,-16.389973,-16.70477,-16.840319,-16.843407,-16.931366,-17.163414,-16.907303,-16.59775,-17.045715,-17.012772,-17.322084,-16.940256,-17.161179,-16.972275,-16.771091,-16.51231,-16.395468,-16.274302,-16.575834,-16.493671,-16.307232,-16.450567,-16.351257,-16.628061,-16.507458,-16.918583,-16.3229,-16.763163,-16.480312,-16.399805,-16.257086,-16.68477,-16.798388,-16.662838,-16.712147,-16.558985,-16.631756,-16.443155,-16.934835,-16.930006,-16.903772,-16.711584,-16.697369,-17.158075,-16.533894,-16.539614,-17.228783,-16.576,-16.706326,-16.687986,-16.845415,-16.469978,-16.88743,-16.17173,-16.635736,-17.27759,-16.46873,-16.640856,-16.577965,-16.462091,-16.618961,-16.972757,-16.79531,-16.54546,-17.346582,-16.575722,-17.69055,-17.102158,-16.56721,-17.267792,-17.048729,-16.947483,-16.64901,-17.368578,-17.387756,-16.89267,-17.139757,-17.34682,-16.91182,-16.68552,-17.388348,-17.62925,-17.708231,-16.99419,-17.244371,-17.495764,-17.647133,-17.137653
1018.0,1396.0,4.44999997675419,20.83999938480556,3.036874119468833,5.836271633801702,14.795000660419465,0.0,-15.136734,-14.860336,-14.312817,-14.05715,-13.025555,-13.816114,-13.671703,-13.373994,-12.555786,-12.205494,-12.580654,-11.2499695,-10.701145,-11.471947,-9.749614,-10.066003,-10.425353,-10.305668,-10.27276,-10.357447,-10.358521,-10.625199,-9.949061,-9.159354,-10.168021,-10.28988,-10.389669,-10.674777,-10.762886,-10.573574,-10.33992,-11.143802,-10.883629,-10.641742,-11.168925,-10.984993,-10.835613,-10.665452,-10.665219,-11.297998,-10.892781,-10.838166,-10.692836,-10.493536,-10.410641,-10.588902,-10.630353,-10.298278,-9.807882,-10.161362,-10.628215,-10.509455,-10.48132,-10.484156,-10.59037,-10.392727,-10.805502,-10.325509,-10.484728,-11.428564,-10.989865,-10.428393,-11.304503,-11.365161,-10.11369,-10.167261,-10.190258,-10.143779,-9.529222,-9.621708,-9.590363,-9.810607,-10.045913,-10.324582,-10.509816,-10.75771,-10.125089,-9.960092,-10.553181,-10.541699,-11.021034,-10.442133,-11.276477,-10.145157,-11.063812,-10.189685,-11.268089,-11.840875,-13.421369,-10.717803,-11.371601,-9.815809,-10.946218,-10.123965,-13.295471,-10.381764,-10.3036375,-9.495971,-9.967572,-11.608545,-10.244494,-12.977346,-9.974469,-12.297791,-12.457281,-10.0864,-10.45505,-11.494243,-11.681229,-10.462325,-9.728574,-10.674297,-9.887734,-10.430362,-11.591184,-10.825483,-10.5667515,-11.391512,-10.021398,-11.813651,-9.985771,-10.900214
278.0,2415.0,6.8000000190734875,153.6399942988157,5.034612075712812,5.67904573741631,8.999999827146532,2.0,-13.136004,-13.113578,-12.175242,-12.104051,-12.506439,-11.627234,-11.055599,-10.795696,-10.754037,-10.376154,-10.07781,-10.090099,-10.150572,-10.179213,-10.296016,-10.842524,-11.15156,-10.94989,-11.389056,-11.519687,-11.6491785,-11.78151,-12.073987,-12.246663,-12.2057495,-12.348499,-12.387808,-12.432774,-12.337667,-12.530289,-12.302867,-12.354161,-12.60988,-12.833197,-12.827545,-12.872881,-12.904116,-12.858761,-12.786695,-12.906907,-13.181034,-13.079603,-12.942355,-13.039531,-13.2321005,-12.965618,-12.947003,-12.962185,-13.029955,-13.129405,-13.055034,-12.921994,-13.234763,-13.149011,-13.195688,-13.197258,-13.095046,-12.800991,-12.847344,-12.937353,-12.859697,-13.060983,-12.8919325,-13.035102,-13.041369,-12.959943,-13.083024,-13.174596,-13.119602,-13.259928,-12.917116,-12.88784,-12.824946,-13.006139,-13.019898,-13.206635,-13.191142,-12.979494,-12.996755,-13.143904,-13.118172,-12.847762,-12.899586,-12.851997,-12.925911,-13.022551,-13.072159,-12.7159815,-13.088047,-13.074882,-12.871329,-12.895764,-13.421466,-12.97963,-13.115847,-12.980773,-12.917896,-13.022448,-13.063521,-13.115718,-13.303698,-13.17534,-13.117315,-13.112629,-13.22664,-13.259284,-13.477267,-13.2452545,-13.21872,-13.225301,-13.030956,-13.198291,-13.616309,-13.603182,-13.474134,-13.286406,-13.738711,-13.420902,-13.51103,-13.554482,-13.727353,-13.696232
1002.0,3066.0,5.390000045895577,126.77999269783496,4.842453421758373,5.8238739778615045,14.89000066280365,3.0,-13.773878,-14.122456,-13.052863,-12.265754,-11.871516,-11.204042,-11.019252,-11.006407,-10.866617,-10.994114,-10.902087,-10.893316,-10.731445,-11.27492,-10.93023,-10.755945,-11.587175,-11.668789,-11.716259,-11.489177,-11.312574,-11.112152,-10.9598875,-11.094685,-11.139282,-11.001352,-11.102002,-10.992145,-11.315078,-11.239967,-11.16666,-11.119241,-11.506815,-11.296164,-11.327935,-11.529008,-11.511222,-11.846843,-12.012113,-11.931288,-12.0381,-11.764872,-11.800736,-11.713875,-11.857732,-11.77436,-12.065745,-11.995301,-12.293757,-11.907024,-11.962906,-11.711017,-12.30678,-12.257027,-11.945856,-11.833508,-12.256351,-11.9924965,-12.027665,-12.15625,-12.035789,-12.047852,-12.0068,-12.441276,-12.265217,-12.188221,-12.694712,-12.043809,-12.113558,-12.45583,-12.519158,-12.444801,-12.111894,-12.534925,-13.513689,-13.318203,-12.193987,-12.27888,-12.753523,-13.080338,-12.673653,-12.76893,-12.983977,-12.744734,-12.500022,-12.851704,-12.498012,-12.6223755,-12.792755,-12.886324,-13.498361,-13.366303,-12.854559,-13.121163,-13.503562,-13.256376,-13.000526,-13.528144,-13.0071335,-13.427642,-13.3560295,-13.731869,-13.552715,-13.763594,-13.376068,-14.349988,-14.907629,-13.619673,-13.394737,-13.874277,-13.704282,-14.153385,-14.307276,-14.241082,-15.041866,-14.878014,-14.421417,-13.765513,-14.9023285,-14.640281,-14.620561,-15.193494
1018.0,100297.0,4.44999997675419,58.57999977692961,4.070393532441593,5.848777034076256,14.795000660419465,0.0,-16.526268,-15.05207,-16.183167,-16.236315,-14.4795685,-14.339546,-14.111333,-13.85085,-13.490364,-13.118907,-12.642294,-12.579759,-12.586604,-12.156553,-12.175539,-11.632091,-11.607696,-11.652477,-12.109776,-11.945854,-12.185901,-12.308366,-12.322338,-12.520837,-12.571999,-12.529741,-12.686236,-12.5516205,-13.022688,-12.363969,-11.869636,-11.855619,-12.085905,-12.3798275,-12.252252,-12.629913,-12.8027725,-13.021618,-12.778777,-12.954115,-13.610228,-13.722508,-13.375706,-13.6697235,-13.650322,-13.744856,-13.678817,-13.742482,-13.689837,-13.664628,-13.44504,-13.439801,-13.333083,-13.775345,-14.107463,-13.968787,-14.150297,-14.022758,-13.989895,-13.942373,-13.897774,-13.887959,-14.01464,-14.399448,-14.251243,-14.769348,-14.515007,-13.89106,-14.350074,-14.675623,-14.386191,-14.899199,-14.839684,-15.423288,-14.600892,-15.381584,-14.738317,-15.294957,-14.471359,-14.668721,-14.956179,-14.56736,-14.827304,-14.810013,-15.081562,-14.868119,-14.857736,-15.272298,-15.0672245,-14.532511,-14.878241,-14.671234,-14.976928,-15.047197,-15.16805,-14.943616,-15.643332,-15.360093,-15.63512,-15.61966,-15.281307,-15.958629,-15.643501,-15.6896,-15.77405,-16.365791,-15.902905,-16.73264,-16.015495,-17.140154,-15.959583,-16.50118,-16.282124,-16.234987,-16.475454,-17.120102,-16.891338,-16.328823,-17.037893,-16.593283,-17.222858,-16.60992
1101.0,100508.0,3.6999999986588956,29.679999911710617,3.390473643306065,6.227109642838496,6.973000196218491,0.0,-15.890964,-17.216532,-16.80061,-16.801739,-17.451378,-16.931543,-17.548538,-17.48914,-17.70935,-17.82345,-17.406809,-16.880903,-15.867145,-16.340292,-16.522242,-16.730051,-16.948088,-16.997017,-16.719461,-16.2316,-16.219973,-15.781603,-16.038765,-16.018953,-16.241945,-15.932718,-15.963248,-15.976311,-15.24357,-15.228561,-14.807852,-14.350347,-14.762605,-14.724046,-14.892232,-14.598233,-14.9052305,-14.355838,-14.303823,-14.741343,-15.082011,-14.602239,-14.810333,-14.647214,-14.511642,-14.801785,-14.5310545,-14.692389,-14.745188,-14.412523,-14.781988,-14.864566,-14.161314,-14.820273,-14.064221,-14.514513,-14.155669,-14.619301,-13.94437,-14.097994,-14.179406,-15.38427,-13.859906,-14.996683,-14.417829,-14.351951,-14.051865,-14.5078335,-14.160624,-14.2141075,-14.209033,-14.230446,-13.978023,-14.2848015,-14.309451,-14.034703,-13.960946,-13.637821,-14.00159,-13.938382,-13.827643,-14.245653,-14.79933,-14.117015,-14.255554,-14.094489,-13.846885,-13.607582,-14.385332,-15.002383,-14.646377,-14.308453,-14.34256,-13.958612,-14.135993,-13.843641,-14.208658,-13.923873,-14.311316,-14.281795,-13.630295,-14.560021,-13.869282,-14.411933,-13.994116,-13.609425,-14.364649,-14.310109,-13.838588,-13.509914,-14.882468,-14.927377,-14.10751,-14.293631,-14.164136,-14.975116,-14.433814,-14.476122,-13.841292,-14.488392,-14.490818,-15.193191
177.0,226.0,6.5200000429153455,257.61000049591064,5.5514464105303345,6.226477291810654,8.499999669790268,2.0,-13.806117,-10.75567,-10.266465,-11.187174,-11.913877,-12.09012,-12.031683,-12.873554,-12.834341,-13.17219,-13.378335,-13.430221,-13.651894,-13.699919,-13.845147,-14.039199,-14.4643135,-14.320901,-14.358919,-14.592043,-14.931846,-15.179646,-15.187049,-15.283382,-15.223479,-15.249813,-15.381174,-15.297608,-15.433567,-15.529476,-15.608826,-15.6626005,-15.621693,-15.479201,-15.345791,-15.698858,-15.858842,-15.727416,-15.695618,-15.923122,-15.390736,-15.604289,-15.479475,-15.716977,-15.788953,-15.937846,-15.904319,-16.108715,-16.105127,-16.153765,-16.295145,-16.199501,-16.123896,-16.313547,-16.324583,-16.265526,-16.373491,-16.43683,-16.707548,-16.931038,-17.024113,-17.111223,-17.145138,-17.378698,-17.476307,-17.481667,-17.591755,-17.653938,-18.081179,-18.050222,-18.057955,-18.129883,-18.140547,-18.356379,-18.79089,-18.616226,-18.968365,-18.742025,-19.157698,-19.121693,-19.273739,-19.233662,-19.13692,-19.274569,-19.242025,-19.79641,-19.650259,-19.775816,-19.671715,-19.577667,-20.071602,-19.99614,-19.927925,-20.281118,-20.121202,-20.248878,-20.39275,-20.44351,-20.428858,-20.37213,-20.706379,-20.501186,-20.677197,-20.596125,-20.543869,-20.769224,-20.715784,-20.927294,-20.82034,-20.866928,-21.010946,-20.764671,-20.713276,-20.948854,-20.640606,-20.747097,-20.786463,-20.92473,-20.84441,-20.89406,-20.98015,-20.909323
279.0,2869.0,6.899999898672105,259.9300006341934,5.560412301151057,5.756849191603498,6.499999728202821,2.0,-14.557178,-13.322627,-12.5317745,-12.242333,-12.72851,-13.074783,-12.567872,-12.458964,-12.021526,-12.147514,-12.233904,-11.975278,-11.952717,-12.544984,-12.7541895,-12.485785,-12.521653,-12.691197,-12.85062,-12.903072,-12.8289175,-12.6798935,-12.539644,-12.566392,-12.793336,-12.820294,-12.82353,-12.900184,-12.7106495,-12.734276,-12.659002,-12.807099,-12.628878,-12.494205,-12.333577,-12.186272,-11.994767,-11.844782,-11.787523,-11.6919365,-11.494983,-11.468144,-11.429758,-11.227011,-11.3534565,-11.230991,-11.293104,-11.249955,-11.297681,-11.381023,-11.537548,-11.612793,-11.629291,-11.94193,-11.916645,-12.04103,-12.232855,-12.523559,-12.680148,-12.770458,-13.310654,-13.336206,-13.567778,-13.762454,-14.010438,-14.19933,-14.183616,-14.257251,-14.650945,-14.617105,-14.618274,-14.967859,-15.27908,-15.401248,-15.625996,-15.537411,-15.780825,-16.447151,-15.86813,-15.710243,-16.48838,-15.907103,-16.888147,-16.145218,-16.750607,-16.894554,-17.344044,-17.033867,-16.910355,-17.4879,-16.4845,-17.591808,-17.32823,-17.119217,-17.728199,-17.63183,-17.917112,-17.54843,-17.750725,-18.279905,-17.370802,-17.700489,-17.924398,-18.416792,-17.767782,-18.444765,-17.989532,-17.83669,-18.574282,-17.809818,-19.03612,-19.08238,-18.738832,-18.941559,-18.863653,-18.8632,-18.45371,-19.168873,-18.372347,-19.814295,-18.720474,-19.10022
1064.0,100107.0,4.189999989569187,151.5099941718578,5.020651570776514,5.974471009937923,9.485999737977982,0.0,-21.955261,-22.124575,-22.396206,-22.365416,-21.260086,-20.692099,-20.76244,-20.45882,-20.27225,-19.857262,-20.233635,-20.133827,-20.038109,-19.660555,-19.466576,-19.512102,-19.676657,-19.751863,-19.519238,-19.648159,-19.71765,-19.718996,-19.330975,-19.570951,-19.755716,-20.058691,-20.05708,-20.071882,-19.981974,-20.029102,-20.407066,-20.364973,-20.387611,-20.557539,-20.554287,-20.600843,-20.6849,-20.564205,-20.877804,-20.791414,-20.987104,-21.446608,-21.423372,-21.7905,-21.864506,-21.658588,-21.436546,-21.487791,-21.668554,-21.603994,-22.03244,-22.18525,-21.921091,-22.237114,-22.215279,-22.307484,-22.276722,-22.472366,-22.52388,-21.948084,-22.017153,-22.123432,-22.150192,-22.31831,-22.1813,-22.16306,-22.396236,-22.370008,-22.363432,-22.121578,-22.662039,-22.63432,-22.857922,-22.806566,-22.853884,-22.936457,-22.989714,-23.157366,-23.50522,-23.075115,-23.449902,-23.818045,-22.986814,-24.157896,-24.108822,-24.118994,-23.97402,-24.134302,-24.464825,-24.59022,-24.018873,-24.629477,-24.212128,-24.894299,-25.080137,-24.693794,-24.55293,-24.883604,-24.547104,-24.953072,-24.76967,-24.561764,-24.862942,-25.05107,-24.8149,-24.703812,-25.48112,-25.072836,-24.929125,-25.016354,-25.127897,-25.493292,-25.280956,-25.263245,-25.319633,-25.35655,-25.331398,-25.335102,-25.39318,-25.546286,-25.303577,-25.373682
1035.0,100158.0,4.259999983608723,21.189999405667184,3.053529350918146,6.523914701538866,8.030999665260316,2.0,-15.263226,-15.0499115,-15.145256,-15.239493,-15.589908,-15.749349,-15.796517,-15.565972,-15.653685,-14.714146,-15.096681,-15.543964,-15.110312,-15.532369,-14.766615,-14.986953,-13.960501,-13.033395,-12.667491,-12.922901,-13.017661,-13.243887,-12.613607,-12.937611,-13.21922,-13.067003,-12.293442,-11.210821,-10.999502,-10.846149,-11.002539,-10.673759,-11.011539,-10.891729,-11.531811,-11.248852,-11.388148,-11.720951,-11.57438,-11.725899,-11.615173,-11.515415,-11.405221,-11.588952,-11.486369,-11.665255,-11.618557,-12.077494,-12.152203,-12.763312,-12.265399,-12.607548,-12.7760105,-13.070804,-12.643126,-12.520244,-12.998953,-12.922275,-12.98668,-12.717512,-13.344898,-13.18036,-12.905777,-13.645837,-13.696154,-12.665178,-13.590766,-12.898546,-12.869175,-12.982818,-14.012685,-13.341578,-12.270542,-13.274133,-13.151699,-13.488589,-13.347584,-13.058405,-13.4552765,-13.436172,-12.843644,-13.460407,-13.294464,-13.198136,-12.97633,-13.262501,-13.060071,-14.078401,-12.750801,-13.032028,-13.854923,-13.642678,-14.852666,-13.471189,-14.25427,-13.407955,-13.262593,-13.991083,-14.309834,-15.119303,-14.377791,-13.700999,-13.08681,-13.580093,-13.253424,-13.078941,-13.3652115,-13.844376,-12.929466,-14.010511,-12.604009,-14.20936,-14.318934,-12.77237,-13.881637,-12.792904,-13.800231,-13.241119,-15.240043,-13.740845,-13.417168,-12.733564
1012.0,100410.0,4.6899999749660495,284.35000208973884,5.650205681411844,6.708084115402062,9.251000021696091,3.0,-21.345493,-21.457502,-20.913195,-20.69222,-20.405884,-19.584007,-18.94019,-19.116175,-18.818218,-18.744164,-18.310562,-18.669632,-18.142132,-17.878313,-17.912657,-18.00572,-18.024897,-18.138277,-18.239737,-17.932205,-18.418507,-18.398666,-18.378649,-18.117374,-17.94335,-18.3413,-18.493637,-18.602863,-18.72896,-18.80419,-18.783491,-19.209797,-19.28521,-19.271492,-19.496845,-19.648594,-19.845379,-20.20361,-20.113356,-20.481613,-20.243404,-20.099136,-20.262041,-20.218008,-20.80097,-20.380903,-20.528221,-20.589418,-20.63676,-20.580154,-20.570082,-20.934855,-21.024706,-21.034613,-21.14141,-21.42618,-21.68587,-21.475397,-21.795872,-22.040648,-22.335037,-22.088484,-22.106802,-22.58243,-22.5616,-22.977274,-23.114088,-23.012526,-23.009281,-23.343576,-23.48252,-23.500605,-23.837152,-24.072065,-24.083385,-24.195925,-24.230024,-24.546947,-24.196877,-24.801119,-24.790056,-25.061346,-24.822018,-25.2754,-24.776924,-25.66594,-25.735897,-25.386702,-25.697227,-25.897493,-26.072605,-25.770275,-25.671968,-25.853895,-26.266424,-26.244923,-25.880726,-26.375387,-26.69507,-26.803143,-26.218134,-26.215006,-27.042408,-27.180822,-27.041105,-26.798452,-27.090094,-27.2355,-27.318869,-26.753592,-28.328657,-28.079082,-26.719187,-28.153986,-27.094542,-27.676178,-27.081831,-27.346897,-28.333904,-28.026157,-28.770855,-28.03131
1067.0,100135.0,4.289999999701977,63.94999638229608,4.158101611155501,5.488937681683011,10.888999975919724,0.0,-16.361908,-15.840462,-16.651764,-15.852181,-16.21114,-16.024336,-15.377074,-15.089322,-15.0828495,-14.991315,-14.128986,-14.494033,-14.24691,-13.915624,-13.79827,-14.00003,-13.843936,-13.614292,-12.948225,-13.15297,-13.026072,-12.657675,-12.761993,-13.176001,-13.220256,-13.249474,-12.923243,-12.9690485,-12.986853,-13.229025,-13.137255,-13.0843115,-13.077316,-12.853741,-13.317784,-12.9485445,-13.0053425,-12.757367,-13.44557,-13.060567,-13.43666,-13.42751,-13.172268,-13.067049,-13.254909,-12.631358,-12.668504,-12.430306,-12.386449,-13.034175,-12.766524,-12.795663,-13.02942,-12.930984,-12.553401,-12.849443,-12.951817,-12.557463,-13.140546,-13.099198,-12.654661,-12.984302,-12.877003,-12.451729,-13.211845,-12.585507,-12.936396,-12.951186,-12.886043,-13.248878,-12.361176,-14.232904,-13.624483,-12.655719,-14.1037,-13.438684,-13.254241,-13.43689,-14.255054,-14.695984,-12.910632,-12.886139,-13.978001,-13.795054,-14.219865,-14.66704,-13.75001,-14.609945,-14.526608,-14.653515,-14.043814,-15.694671,-15.032871,-14.532776,-17.00566,-14.16941,-14.304819,-14.461285,-15.964318,-15.019244,-14.962834,-16.198034,-15.616198,-15.077836,-14.859709,-15.793767,-16.793552,-15.130075,-17.009144,-15.918627,-15.525102,-15.343394,-16.753336,-16.743483,-16.063173,-15.123759,-16.465303,-16.494902,-15.884428,-17.834171,-16.072056,-17.633488
176.0,3319.0,6.609999960660935,278.9900017702579,5.631176172258001,5.091600666137605,12.500000240802766,0.0,-11.630355,-11.008334,-10.270996,-9.253693,-8.255082,-8.284019,-8.266125,-8.347829,-8.241246,-8.177274,-7.865661,-7.6506915,-7.716345,-7.802833,-7.7702885,-8.32306,-8.6326065,-9.036521,-8.986483,-8.98469,-9.510526,-9.857009,-10.744434,-10.855669,-10.900543,-10.919895,-10.932879,-11.960979,-11.58345,-11.793254,-12.148585,-12.030669,-12.357136,-12.484233,-12.699971,-12.92943,-12.940169,-12.890884,-13.283325,-13.346266,-13.231312,-13.759686,-13.624163,-13.848157,-14.118413,-14.370561,-14.504001,-14.408262,-14.620503,-14.843325,-14.97636,-14.902377,-15.152043,-14.898175,-14.729965,-15.217393,-15.230303,-15.944456,-16.012709,-15.778947,-15.834478,-16.424667,-16.43259,-16.31431,-16.79179,-16.072628,-16.505535,-16.830875,-17.439959,-16.189812,-16.548904,-17.129595,-16.82688,-17.275568,-18.615168,-17.547398,-17.564438,-17.567593,-17.321932,-17.480358,-17.797707,-19.294132,-17.858788,-18.02861,-18.568108,-17.661688,-18.818542,-19.117588,-18.09421,-18.28801,-18.501749,-19.174332,-19.16166,-18.673304,-18.157583,-19.040981,-19.87434,-18.662518,-19.318396,-18.890398,-19.172064,-19.095325,-18.409245,-19.608038,-19.953896,-19.78809,-19.639517,-19.657051,-19.703802,-20.047956,-20.528597,-19.011744,-19.636377,-19.42346,-20.245785,-19.58947,-19.45317,-20.377012,-19.186747,-20.610935,-19.920744,-20.313065
171.0,779.0,5.9000000584125525,66.10999651104211,4.191319563535011,5.912827135707457,8.000000200271607,2.0,-12.761031,-11.97872,-11.168569,-10.480445,-10.599863,-10.735064,-9.4676,-9.072725,-9.669,-9.490929,-8.693438,-8.644538,-8.379371,-8.462832,-8.86063,-8.955329,-9.36214,-9.56997,-9.397865,-9.738042,-9.582768,-9.668582,-9.918157,-9.891154,-9.567881,-10.179445,-10.634629,-10.6469555,-10.366601,-9.926408,-10.134744,-10.622221,-10.203899,-9.976828,-10.298591,-10.372329,-10.848247,-11.110878,-10.918175,-11.086737,-10.941146,-11.488157,-11.480372,-11.187611,-10.945138,-11.335592,-11.532816,-11.39827,-11.448896,-11.143107,-11.359793,-11.509669,-11.787772,-11.713412,-11.870499,-12.250624,-12.553446,-12.71012,-12.710742,-13.026125,-13.184911,-13.007818,-12.88952,-13.241698,-13.125599,-13.208307,-14.01413,-13.588748,-13.963748,-13.799714,-14.197636,-13.862157,-14.180941,-13.920591,-14.174383,-14.348161,-14.610903,-14.6511135,-14.633146,-14.488065,-14.657212,-15.235411,-15.242422,-15.091869,-15.763773,-15.589259,-15.882539,-16.398636,-16.153357,-16.128551,-16.027493,-16.148674,-17.366259,-16.333382,-16.65465,-17.32866,-16.401144,-17.183952,-16.729063,-17.1842,-17.172018,-17.15216,-16.799221,-18.065285,-19.533422,-17.4911,-17.38033,-17.121748,-19.393024,-18.121735,-17.813028,-17.444386,-17.428576,-17.763426,-17.697102,-19.236668,-19.283945,-17.6236,-17.613148,-18.865604,-18.275297,-19.430079
